Product ID,name,Sales Volume,Promotion,Seasonal,price,section,price_tier,lead_time_tier,Product Position_Aisle,Product Position_End-cap,Product Position_Front of Store,season_Autumn,season_Spring,season_Summer,season_Winter,terms_jackets,terms_jeans,terms_shoes,terms_sweaters,terms_t-shirts,material_Acrylic,material_Cotton,material_Denim,material_Linen,material_Linen Blend,material_Polyester,material_Satin,material_Silk,material_Viscose,material_Wool,material_Wool Blend,in_season_flag,promo_x_position
200036,TAILORED SLIM FIT SUIT JACKET SAND,764,0,1,59.99,0,2,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
200037,HIGH-WAIST OVERSIZE FIT T-SHIRT OLIVE,954,0,0,53.95,1,2,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
200038,STRUCTURED SUEDE HIGH-TOPS NAVY,836,0,1,15.99,0,0,2,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
200039,HIGH-WAIST ABSTRACT PRINT T-SHIRT,775,0,0,19.99,0,0,2,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
200040,DOUBLE-BREASTED WAXED EFFECT PLAID JACKET OLIVE,678,0,1,35.95,0,1,2,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
200041,WOOL BLEND SUIT JACKET OLIVE,768,0,1,45.95,0,1,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
200042,SLIM STRETCH POCKET OVERSHIRT STONE,1226,1,1,28.99,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
200043,TEXTURED TEXTURED POCKET JACKET ECRU,1324,1,1,34.99,0,1,2,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
200044,TEXTURED CONTRASTING PATCHES HOODED JACKET NAVY,910,0,1,22.99,1,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
200045,RELAXED FAUX SHEARLING LINED SUEDE BOOTS GREY,1518,1,0,19.99,0,0,2,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
200046,DOUBLE-BREASTED STRIPED JACQUARD T-SHIRT STONE,812,0,1,37.95,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
200047,STRUCTURED TECHNICAL OVERSHIRT CHARCOAL,1679,1,1,17.0,1,0,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
200048,TEXTURED TEXTURED WEAVE OVERSHIRT,1525,1,0,38.99,1,1,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
200049,SATIN FLEECE OVERSHIRT GREY,1577,1,0,27.95,1,1,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
200050,TEXTURED TEXTURED DENIM JACKET LIMITED EDITION STONE,1339,1,1,31.95,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
200051,PLEATED ASYMMETRIC CROPPED KNIT SWEATER CHARCOAL,1027,0,0,65.99,1,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
200052,DOUBLE-BREASTED POCKET OVERSHIRT NAVY,1335,1,1,40.99,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
200053,REGULAR BAGGY FIT JEANS IVORY,749,0,1,49.95,0,1,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
200054,WAXED EFFECT PLAID JACKET BURGUNDY,1549,1,0,50.99,1,2,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
200055,TAILORED PURL KNIT SWEATER TAUPE,775,0,1,49.99,0,1,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
200056,FINE KNIT CROP SWEATER TAUPE,671,0,1,69.99,0,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
200057,OVERSIZED POCKET PUFFER JACKET BLACK,905,0,0,25.99,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
200058,STRUCTURED HOUNDSTOOTH SUIT JACKET BURGUNDY,1224,1,0,39.95,0,1,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
200059,CROPPED RAISED TEXT T-SHIRT LIMITED EDITION NAVY,1307,1,1,69.99,1,2,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
200060,RELAXED GEOMETRIC JACQUARD OVERSHIRT BLACK,1454,1,1,38.95,1,1,2,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
200061,STRUCTURED CHUNKY SOLE HIGH TOP SNEAKERS BURGUNDY,859,0,1,29.99,1,1,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
200062,UTILITY PLEATED WIDE FIT JEANS,859,0,0,19.99,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
200063,CROPPED WOOL BLEND TEXTURED JACKET BROWN,1504,1,1,35.99,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
200064,KNIT COTTON JACKET,1595,1,1,41.99,1,1,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
200065,TEXTURED BAGGY FIT JEANS LIMITED EDITION TAUPE,847,0,1,39.95,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
200066,REVERSIBLE PLAID OVERSHIRT ECRU,1395,1,1,49.95,1,1,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
200067,LINEN BRAIDED COLOR BLOCK SWEATER GREY,872,0,1,22.99,0,0,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
200068,KNIT STRUCTURED TWILL OVERSHIRT SKY BLUE,814,0,1,69.95,1,2,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
200069,FAUX SHEARLING LINED SUEDE BOOTS BURGUNDY,1686,1,1,23.95,1,0,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
200070,REGULAR TECHNICAL OVERSHIRT SAND,991,0,0,21.99,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
200071,SLIM STRIPED TEXTURED OVERSHIRT CHARCOAL,1258,1,1,29.0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
200072,RELAXED CROPPED LEATHER JACKET SAND,1438,1,1,23.95,1,0,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
200073,CROPPED REVERSIBLE PLAID OVERSHIRT IVORY,1205,1,1,44.99,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
200074,PLEATED TEXTURED POCKET OVERSHIRT SAND,780,0,1,29.95,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
200075,CONTRAST JACQUARD JACKET TAUPE,809,0,1,35.99,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
200076,WOOL BLEND FELT TEXTURE JACKET BEIGE,869,0,0,25.99,1,1,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
200077,TEXT T-SHIRT GREY,997,0,1,55.99,1,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
200078,PLEATED V-NECK KNIT SWEATER CHARCOAL,1493,1,1,21.0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
200079,STRETCH ASYMMETRICAL WOOL AND SILK BLEND SWEATER NAVY,1307,1,0,16.99,1,0,2,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
200080,UTILITY COTTON - LINEN BLEND JACKET BLACK,1252,1,1,79.99,1,2,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
200081,BRAIDED COLOR BLOCK SWEATER WHITE,1604,1,0,22.99,1,0,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
200082,STRETCH PLAID OVERSHIRT ECRU,1549,1,1,26.99,1,1,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
200083,LINEN TEXTURED SWEATER SAND,1438,1,1,42.99,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
200084,STRETCH WOOL BLEND FELT TEXTURE JACKET SAND,827,0,0,19.95,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
200085,QUILTED SUEDE JACKET IVORY,822,0,0,25.99,1,1,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
200086,CROPPED OVERSIZED CROPPED JACKET LIMITED EDITION IVORY,869,0,0,45.95,1,1,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
200087,SLIM BASIC KNIT SWEATER BEIGE,1308,1,1,42.95,0,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
200088,POCKET DENIM JACKET WHITE,1275,1,1,21.99,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
200089,CROPPED FAUX LEATHER JACKET BEIGE,698,0,0,99.99,1,3,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
200090,DOUBLE-BREASTED FAUX FUR JEWEL SWEATER TAUPE,1044,0,1,17.99,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
200091,BELTED DENIM BOMBER JACKET STONE,616,0,0,79.99,0,2,2,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
200092,DOUBLE-BREASTED PLAID OVERSHIRT BEIGE,728,0,1,59.0,0,2,2,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
200093,STRETCH PRINTED DENIM OVERSHIRT TAUPE,853,0,0,54.95,1,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
200094,RELAXED PADDED BOMBER JACKET KHAKI,1373,1,0,67.99,1,2,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
200095,CROPPED WASHED T-SHIRT NAVY,862,0,0,32.99,0,1,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
200096,SLIM UTILITY POCKET JACKET BURGUNDY,1231,1,0,68.0,1,2,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
200097,CROPPED BASIC FOIL KNIT SWEATER,1292,1,0,69.95,1,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
200098,HIGH-WAIST FAUX LEATHER PUFFER JACKET BLACK,1270,1,1,52.99,1,2,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
200099,CROPPED CHUNKY SOLE CANVAS LACE-UP BOOTS ECRU,731,0,0,119.0,1,3,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
200100,TAILORED COTTON JACKET GREY,1325,1,1,13.99,0,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
200101,BELTED BASIC 100% WOOL SWEATER SKY BLUE,1006,0,0,25.99,1,1,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
200102,CROPPED LIGHTWEIGHT BOMBER JACKET STONE,1537,1,1,30.99,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
200103,TOPSTITCH SNEAKERS,1607,1,1,46.0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
200104,KNIT 100% LINEN OVERSHIRT TAUPE,1395,1,1,49.99,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
200105,HIGH-WAIST UTILITY POCKET JACKET KHAKI,716,0,0,99.99,0,3,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
200106,KNIT PEARL SWEATER BURGUNDY,713,0,0,79.99,0,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
200107,HIGH-WAIST EMBROIDERED PATCH JACKET STONE,1649,1,0,70.95,1,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
200108,V-NECK KNIT SWEATER SAND,819,0,0,53.99,0,2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
200109,PLEATED CONTRASTING COLLAR JACKET BURGUNDY,1265,1,0,64.99,1,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
200110,VISCOSE BLEND KNIT T-SHIRT ECRU,660,0,1,99.99,0,3,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
200111,RAISED TEXT T-SHIRT LIMITED EDITION KHAKI,961,0,0,45.95,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
200112,RIBBED ADHERENT STRIPES SNEAKERS NAVY,1068,0,0,17.99,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
200113,CROPPED BOMBER JACKET LIMITED EDITION BLACK,898,0,0,39.99,0,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
200114,STRETCH BASIC MEDIUM WEIGHT T-SHIRT,1728,1,1,14.99,1,0,2,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
200115,MOCK NECK WOOL AND SILK BLEND KNIT TOP SKY BLUE,822,0,0,63.95,1,2,2,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
200116,OVERSIZED KNIT OPEN BACK PEARLY SWEATER,1139,0,1,25.99,1,1,2,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
200117,BASIC MEDIUM WEIGHT T-SHIRT STONE,1582,1,1,22.99,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
200118,LINEN LEATHER JACKET TAUPE,1017,0,0,77.99,1,2,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
200119,QUILTED CROPPED TEXTURED JACKET OLIVE,1289,1,1,81.99,1,3,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
200120,SLIM TOPSTITCH SNEAKERS IVORY,1273,1,0,31.0,1,1,2,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
200121,STRUCTURED FAUX LEATHER BOXY FIT JACKET,1287,1,0,71.99,1,2,2,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
200122,DOUBLE-BREASTED BASIC KNIT SWEATER BURGUNDY,1571,1,1,20.99,1,0,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
200123,STRUCTURED OVERSIZED CROPPED JACKET LIMITED EDITION TAUPE,864,0,0,45.99,1,1,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
200124,BELTED PUFFER JACKET WITH POUCH POCKET ECRU,1533,1,1,23.0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
200125,LINEN FAUX SUEDE JACKET IVORY,1451,1,0,16.99,0,0,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
200126,WOOL BLEND KNIT SWEATER BURGUNDY,989,0,0,32.95,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
200127,TASSEL LEATHER LOAFERS CHARCOAL,904,0,0,108.0,1,3,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
200128,SATIN SUEDE SNEAKERS NAVY,1268,1,1,25.95,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
200129,BELTED OVERSIZE FIT T-SHIRT OLIVE,1553,1,0,16.99,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
200130,COLORBLOCK KNIT CROP SWEATER TAUPE,858,0,0,25.99,0,1,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
200131,RIBBED CONTRAST TOPSTITCHING CROP KNIT SWEATER GREY,1393,1,1,24.99,1,0,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
200132,STRETCH CONTRAST SOLE LEATHER SNEAKERS BEIGE,771,0,0,63.95,0,2,2,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
200133,OVERSIZED HOODED DENIM JACKET STONE,825,0,0,29.99,1,1,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
200134,EMBROIDERED LEATHER JACKET BROWN,782,0,0,35.95,0,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
200135,EMBROIDERED CHUNKY SOLE HIGH TOP SNEAKERS CHARCOAL,1694,1,0,43.95,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
200136,SATIN PLAID OVERSHIRT ECRU,887,0,0,44.95,1,1,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
200137,QUILTED KNIT SWEATER WITH PEARLS,1123,1,1,69.99,0,2,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
200138,LINEN LEATHER BIKER JACKET STONE,1485,1,1,18.0,1,0,2,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
200139,CROPPED WOOL BLEND JACKET OLIVE,1099,0,0,33.99,1,1,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
200140,STRETCH OVERSIZED KNIT SWEATER,999,0,0,42.0,1,1,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
200141,HIGH-WAIST WASHED EFFECT BOMBER JACKET OLIVE,803,0,0,39.0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
200142,TAILORED ABSTRACT JACQUARD SWEATER WHITE,1495,1,1,24.95,1,0,2,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
200143,BELTED CONTRAST SOLE LEATHER SNEAKERS TAUPE,1356,1,1,88.95,1,3,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
200144,SATIN OVERSIZED BOMBER JACKET KHAKI,1196,1,1,59.99,0,2,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
200145,BELTED SUIT JACKET IN 100% LINEN GREY,838,0,1,25.95,1,1,2,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
200146,EMBROIDERED RAISED TEXT T-SHIRT LIMITED EDITION BROWN,1487,1,1,60.99,1,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
200147,HIGH-WAIST CABLE KNIT METALLIC SWEATER IVORY,1658,1,0,28.99,1,1,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
200148,UTILITY MOC-TOE SUEDE BOOTS BURGUNDY,1306,1,1,29.95,0,1,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
200149,CROPPED UTILITY POCKET JACKET SAND,942,0,1,64.99,1,2,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
200150,TEXTURED DENIM JACKET LIMITED EDITION KHAKI,898,0,0,59.95,1,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
200151,V-NECK KNIT SWEATER TAUPE,776,0,1,39.99,1,1,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
200152,EMBROIDERED LIGHTWEIGHT PUFFER JACKET STONE,916,0,0,39.95,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
200153,QUILTED LIGHTWEIGHT PUFFER JACKET GREY,1511,1,1,49.95,1,1,2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
200154,STRUCTURED CONTRASTING COLLAR JACKET WHITE,838,0,0,19.95,0,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
200155,V-NECK KNIT SWEATER BLACK,1427,1,1,30.99,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
200156,HIGH-WAIST 100% LINEN OVERSHIRT BLACK,865,0,0,29.95,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
200157,REGULAR ALPACA BLEND OPEN KNIT SWEATER BLACK,827,0,0,55.99,1,2,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
200158,STRUCTURED RETRO SNEAKERS BROWN,1060,0,0,21.99,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
200159,STRIPED KNIT SWEATER IVORY,1495,1,1,39.99,1,1,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
200160,QUILTED HOODED DENIM JACKET IVORY,1649,1,0,37.99,1,1,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
200161,QUILTED COTTON OVERSHIRT NAVY,878,0,1,49.99,1,1,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
200162,TAILORED CONTRAST TOPSTITCHING CROP KNIT SWEATER SAND,1532,1,1,47.0,1,1,2,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
200163,DOUBLE-BREASTED MIXED COLLAR WAXED JACKET IVORY,880,0,1,22.99,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
200164,CABLE KNIT METALLIC SWEATER BEIGE,1146,1,1,35.95,0,1,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
200165,KNIT TASSEL LEATHER LOAFERS BURGUNDY,956,0,0,21.99,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
200166,QUILTED 100% LINEN OVERSHIRT IVORY,949,0,1,49.99,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
200167,QUILTED CHUNKY SOLE HIGH TOP SNEAKERS WHITE,819,0,0,25.99,1,1,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
200168,CROPPED FINE KNIT SWEATER SAND,1227,1,0,35.0,0,1,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
200169,STRETCH EMBROIDERED PATCH JACKET TAUPE,976,0,0,39.0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
200170,RELAXED FAUX SUEDE OVERSHIRT SAND,1326,1,1,40.95,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
200171,BAGGY FIT JEANS LIMITED EDITION OLIVE,712,0,0,39.99,0,1,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
200172,STRETCH SUEDE HIGH-TOPS GREY,829,0,0,29.0,0,1,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
200173,CROPPED POCKET DENIM JACKET OLIVE,782,0,1,59.99,1,2,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
200174,TEXT T-SHIRT OLIVE,1164,1,1,107.99,0,3,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
200175,BELTED TUXEDO JACKET BEIGE,1466,1,1,16.99,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
200176,OVERSIZED DOUBLE STRAP SUEDE SANDALS BLACK,879,0,1,69.99,1,2,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
200177,STRETCH METAL BEAD KNIT SWEATER CHARCOAL,1002,0,0,31.99,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
